url_length,domain_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,questionmark_count,equal_count,at_count,and_count,exclamation_count,space_count,tilde_count,comma_count,plus_count,asterisk_count,hashtag_count,dollar_count,percent_count,has_ip,has_https,has_http,subdomain_count,suspicious_keywords,digit_count,letter_count,domain_token_count,path_token_count,url_entropy,url,label
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,41,4,0,4.516807506186579,https://www.amazon.account-login.com?user=6yovp4mioi,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,43,2,1,4.541243983061668,http://amazonverify-account.com/login?user=soz0r5mhcz,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.80871969734407,http://update-paypal.net/secure,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.030639062229566,http://secure-signin.com/confirm,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,37,2,1,4.2464198419890415,http://update-paypal.net/secure?user=uznluy85rf,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,36,2,1,4.194670831233092,http://update-secure.net/secure?user=k54hfhxv4s,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.80871969734407,http://update-paypal.net/secure,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.030639062229566,http://secure-signin.com/confirm,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,40,3,1,4.494258605784817,https://secure-verify.webs.com/update?user=o7oo9t0t5h,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,41,2,1,4.731807482497703,http://paypalverify-account.com/login?user=x4ig0j96ny,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.6309850197851365,http://update-secure.net/secure,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,4.100816878908575,https://secure-paypal.webs.com/update,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,36,2,1,4.46131059667223,http://update-amazon.net/secure?user=p8qgrj05md,1
32,18,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,3.753928031846024,http://update-account.net/secure,1
38,25,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,32,2,1,4.113206053476118,http://accountverify-account.com/login,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,31,2,1,4.262979041070738,http://secureverify-account.com/login,1
29,15,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,23,2,1,3.8664331502253844,http://update-bank.net/secure,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
54,23,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,44,3,1,4.357036697434506,https://secure-account.webs.com/update?user=fpnrgnuy3n,1
49,18,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,39,2,1,4.484422538293694,http://account-signin.com/confirm?user=4wczysmt0l,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
29,15,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,23,2,1,3.8664331502253844,http://update-bank.net/secure,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,29,4,0,4.342857292808496,https://www.verify.account-login.com,1
53,29,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,40,4,0,4.49925223798275,https://www.account.account-login.com?user=7d59guken5,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,38,2,1,4.41748125036058,http://verify-signin.com/confirm?user=gli58itscv,1
35,22,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,29,2,1,4.335727659493041,http://bankverify-account.com/login,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,37,2,1,4.224177681188683,http://update-amazon.net/secure?user=zo2zmenh7n,1
38,25,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,32,2,1,4.113206053476118,http://accountverify-account.com/login,1
48,18,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,40,2,1,4.293833991324551,http://update-account.net/secure?user=aajcgwxlio,1
50,26,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,39,4,0,4.598562939644918,https://www.bank.account-login.com?user=qn2trjg6pc,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
50,26,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,39,4,0,4.703465189601649,https://www.bank.account-login.com?user=cqfzo6ml9d,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,37,2,1,4.288973033478403,http://update-paypal.net/secure?user=qmwwaasv77,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,36,2,1,4.333651022204144,http://update-verify.net/secure?user=nzrz5z5o2t,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,44,2,1,4.480015445366639,http://amazonverify-account.com/login?user=faop5nedao,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,36,2,1,4.631328385912463,http://amazon-signin.com/confirm?user=qrx9926hfb,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,39,2,1,4.459147917027246,http://secure-signin.com/confirm?user=yipu1jboxf,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,38,2,1,4.335775819440525,http://update-verify.net/secure?user=ish6xmvnpd,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,34,2,1,4.279777214211816,http://update-amazon.net/secure?user=eez7u18p12,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
54,23,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,41,3,1,4.586009437741919,https://secure-account.webs.com/update?user=05jky92lko,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,40,2,1,4.708314793859278,http://paypalverify-account.com/login?user=u1fzs854i8,1
48,18,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,40,2,1,4.139999033298422,http://update-account.net/secure?user=raduphvygd,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.030639062229566,http://secure-signin.com/confirm,1
51,20,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,41,3,1,4.593610635919461,https://secure-bank.webs.com/update?user=gzuyi7iejx,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,4.100816878908575,https://secure-paypal.webs.com/update,1
38,23,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,31,3,1,4.0304363948517326,https://secure-account.webs.com/update,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,29,4,0,4.078696876021637,https://www.paypal.account-login.com,1
50,26,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,38,4,0,4.623465189601647,https://www.bank.account-login.com?user=k2pxtxb9o8,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,3.897849986899739,https://secure-secure.webs.com/update,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
30,15,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,24,2,1,4.056564762130954,http://bank-signin.com/confirm,1
46,15,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,36,2,1,4.512054890557429,http://bank-signin.com/confirm?user=gmohcxrx64,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,41,4,0,4.553348554838313,https://www.secure.account-login.com?user=jazdncm29j,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,38,2,1,4.516541406655652,http://secure-signin.com/confirm?user=m7pql6bfcv,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,37,2,1,4.54040071973329,http://amazon-signin.com/confirm?user=cs30v5jzjn,1
30,15,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,24,2,1,4.056564762130954,http://bank-signin.com/confirm,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,29,4,0,4.342857292808496,https://www.verify.account-login.com,1
53,29,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,41,4,0,4.42615218173884,https://www.account.account-login.com?user=c3feuot29x,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,39,4,0,4.675743323619086,https://www.verify.account-login.com?user=nw963b9ebi,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,4.15487093296263,https://secure-amazon.webs.com/update,1
32,18,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,3.753928031846024,http://update-account.net/secure,1
35,22,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,29,2,1,4.335727659493041,http://bankverify-account.com/login,1
54,23,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,44,3,1,4.380094336283332,https://secure-account.webs.com/update?user=0zbuqpgqrq,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,37,2,1,4.288973033478403,http://update-paypal.net/secure?user=zahp5fsc7i,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.077819531114783,http://verify-signin.com/confirm,1
54,25,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,41,2,1,4.551300123280304,http://accountverify-account.com/login?user=i4846e2lth,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.80871969734407,http://update-paypal.net/secure,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,4.093139062229566,http://paypal-signin.com/confirm,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,36,2,1,4.1521176397437305,http://update-secure.net/secure?user=r5fw5zny5f,1
32,18,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,3.753928031846024,http://update-account.net/secure,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,29,4,0,4.0441104177484,https://www.amazon.account-login.com,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147401,http://amazonverify-account.com/login,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,29,4,0,4.0441104177484,https://www.amazon.account-login.com,1
51,20,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,36,3,1,4.508031655986121,https://secure-bank.webs.com/update?user=805d8vp00n,1
53,29,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,41,4,0,4.342525700502432,https://www.account.account-login.com?user=gu6sc2p7ca,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.077819531114783,http://verify-signin.com/confirm,1
37,29,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,30,4,0,3.91555328506335,https://www.account.account-login.com,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,36,2,1,4.410451883362375,http://update-verify.net/secure?user=vnz43u5alv,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.222174311224064,http://paypalverify-account.com/login,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,36,2,1,4.346697363737914,http://update-verify.net/secure?user=a9te7lbh1u,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,41,4,0,4.51246976600999,https://www.amazon.account-login.com?user=f9wa5cluvm,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,4.15487093296263,https://secure-amazon.webs.com/update,1
54,25,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,42,2,1,4.593238317844941,http://accountverify-account.com/login?user=u9x776mboh,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,4.093139062229566,http://paypal-signin.com/confirm,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,42,2,1,4.637836727944003,http://verifyverify-account.com/login?user=z5w29eozyc,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,30,3,1,4.100816878908575,https://secure-paypal.webs.com/update,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.030639062229566,http://secure-signin.com/confirm,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,31,2,1,4.262979041070738,http://secureverify-account.com/login,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,36,2,1,4.7563283859124645,http://paypal-signin.com/confirm?user=b2w6ej5r7f,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,39,4,0,4.589392842933067,https://www.secure.account-login.com?user=kqq39as20e,1
32,18,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,3.753928031846024,http://update-account.net/secure,1
53,29,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,42,4,0,4.400287851231118,https://www.account.account-login.com?user=rulwny66ff,1
38,25,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,32,2,1,4.113206053476118,http://accountverify-account.com/login,1
33,18,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,27,2,1,3.9225895736416696,http://account-signin.com/confirm,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,41,3,1,4.37837729540602,https://secure-verify.webs.com/update?user=cev07crmr0,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,38,2,1,4.621115365169275,http://paypal-signin.com/confirm?user=9kw8nlvyrp,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.937751955408586,http://update-amazon.net/secure,1
35,20,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,28,3,1,4.150292659616668,https://secure-bank.webs.com/update,1
38,23,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,31,3,1,4.0304363948517326,https://secure-account.webs.com/update,1
48,17,8,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,38,2,1,4.688721875540869,http://paypal-signin.com/confirm?user=1e5vrbpwuz,1
54,23,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,42,3,1,4.521013604328457,https://secure-account.webs.com/update?user=l9zofa4xp8,1
30,15,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,24,2,1,4.056564762130954,http://bank-signin.com/confirm,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,29,4,0,4.342857292808496,https://www.verify.account-login.com,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,41,3,1,4.431145813936773,https://secure-amazon.webs.com/update?user=5wc90ucaqc,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,41,3,1,4.555487143479846,https://secure-amazon.webs.com/update?user=clpo0p15gy,1
34,26,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,27,4,0,4.130717987927374,https://www.bank.account-login.com,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,25,2,1,3.80871969734407,http://update-paypal.net/secure,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,31,2,1,4.262979041070738,http://secureverify-account.com/login,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,42,3,1,4.4026594931004155,https://secure-paypal.webs.com/update?user=3mc3unhskn,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
37,22,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,30,3,1,4.239877609387674,https://secure-verify.webs.com/update,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,29,4,0,4.0441104177484,https://www.amazon.account-login.com,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.077819531114783,http://verify-signin.com/confirm,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,41,2,1,4.623593567525824,http://secureverify-account.com/login?user=0mu35n8wys,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,41,4,0,4.529404083726071,https://www.amazon.account-login.com?user=qs0zrmnn1j,1
38,25,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,32,2,1,4.113206053476118,http://accountverify-account.com/login,1
34,26,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,27,4,0,4.130717987927374,https://www.bank.account-login.com,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,42,4,0,4.474008227548451,https://www.amazon.account-login.com?user=pt6rczeqpi,1
51,20,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,39,3,1,4.485575831913049,https://secure-bank.webs.com/update?user=lkieh8or00,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,4.077819531114783,http://verify-signin.com/confirm,1
52,28,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,42,4,0,4.550931304471527,https://www.secure.account-login.com?user=jz2gydztyo,1
32,17,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,26,2,1,3.9681390622295662,http://amazon-signin.com/confirm,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,42,3,1,4.536198577983383,https://secure-verify.webs.com/update?user=9zk1urelza,1
51,20,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,40,3,1,4.4315584299098445,https://secure-bank.webs.com/update?user=oewfhhf35r,1
53,24,6,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,45,2,1,4.494258605784818,http://paypalverify-account.com/login?user=rzotvvzpoq,1
45,15,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,37,2,1,4.368979207152323,http://update-bank.net/secure?user=jihmywvper,1
32,18,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,26,2,1,3.753928031846024,http://update-account.net/secure,1
50,26,0,15,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,41,4,0,4.4883674395583775,https://www.bank.account-login.com?user=cyxbapxwun,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,36,2,1,4.479496830124855,http://update-verify.net/secure?user=jl609hhjml,1
36,28,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,29,4,0,4.342857292808496,https://www.verify.account-login.com,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,38,2,1,4.181624489699322,http://update-paypal.net/secure?user=uvgne7drys,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,38,2,1,4.2303584057727965,http://update-paypal.net/secure?user=dyr7toyuiw,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,42,3,1,4.366018389140858,https://secure-secure.webs.com/update?user=dszgahf4k1,1
48,18,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,38,2,1,4.213119345888567,http://update-account.net/secure?user=u6odnvx6zr,1
48,18,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,36,2,1,4.149673896771549,http://update-account.net/secure?user=eu384uwws4,1
53,22,7,15,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,41,3,1,4.5839734643162044,https://secure-paypal.webs.com/update?user=l7qy05mjii,1
31,17,7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,25,2,1,3.9746954079158976,http://update-verify.net/secure,1
37,24,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,31,2,1,4.242576676147402,http://verifyverify-account.com/login,1
30,15,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,24,2,1,4.056564762130954,http://bank-signin.com/confirm,1
47,17,7,15,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,35,2,1,4.4104518833623745,http://update-verify.net/secure?user=89whiri9g4,1
